0 0.00639424 0
1000 0.00541881 0.000689736
2000 0.00653074 0.00101769
3000 0.00365956 0.00260103
4000 0.00219084 0.0024608
5000 0.000854353 0.00238615
6000 0.00353599 0.00321668
7000 0.00405238 0.00285574
8000 0.00358343 0.00257665
9000 0.00121425 0.00322946
10000 -1.50208e-05 0.00316118
11000 0.000159502 0.00290256
12000 0.00051281 0.00270071
13000 0.000319007 0.00251474
14000 6.85677e-05 0.00235953
15000 0.00208924 0.00295316
16000 0.00195517 0.00278248
17000 0.00202973 0.0026289
18000 0.00240954 0.00251782
19000 0.0022394 0.00239767
20000 0.00219344 0.00228394
21000 0.00262843 0.00222116
22000 0.00190907 0.00223805
23000 0.00139737 0.00220251
24000 0.00146923 0.00211559
25000 0.000564646 0.0022192
26000 0.000406619 0.00214263
27000 0.000215253 0.00207463
28000 0.000182406 0.00200335
29000 0.000143239 0.00193696
30000 -0.000178265 0.00190097
31000 -0.000315079 0.00184648
32000 -0.000265808 0.00179118
33000 -0.000283596 0.00173859
34000 0.000206567 0.00175665
35000 0.000321481 0.00171161
36000 0.000405254 0.0016674
37000 0.000574236 0.00163206
38000 0.000452647 0.00159474
39000 0.000521687 0.00155636
40000 0.000891153 0.00156164
41000 0.00117526 0.00155009
42000 0.00135383 0.00152429
43000 0.00124738 0.00149336
44000 0.0010084 0.00147917
45000 0.00115132 0.0014539
46000 0.00120684 0.00142403
47000 0.00133391 0.00140002
48000 0.0011981 0.00137802
49000 0.00158312 0.00140321
50000 0.00158556 0.0013757
51000 0.00146204 0.00135478
52000 0.00132092 0.00133655
53000 0.00143395 0.00131657
54000 0.00133717 0.00129618
55000 0.00129191 0.00127383
56000 0.00159148 0.00128622
57000 0.00186691 0.0012932
58000 0.00188946 0.00127148
59000 0.00189182 0.00125029
60000 0.00203903 0.00123843
61000 0.00228044 0.00124176
62000 0.00234249 0.0012236
63000 0.0022781 0.00120617
64000 0.00236766 0.00119094
65000 0.00246212 0.00117663
66000 0.00257618 0.00116459
67000 0.00226302 0.00118882
68000 0.00211917 0.00118026
69000 0.00207757 0.00116413
70000 0.00206495 0.0011478
71000 0.00163675 0.0012091
72000 0.00159098 0.0011934
73000 0.00159067 0.00117727
74000 0.00162203 0.001162
75000 0.00150111 0.00115298
76000 0.00155271 0.00113916
77000 0.0016847 0.00113218
78000 0.00171229 0.00111818
79000 0.00189573 0.00111915
80000 0.00182483 0.00110758
81000 0.00158033 0.00112073
82000 0.0015575 0.00110746
83000 0.00137507 0.0011092
84000 0.00124137 0.00110418
85000 0.00119685 0.00109224
86000 0.00133635 0.00108855
87000 0.00138723 0.00107737
88000 0.00134201 0.00106622
89000 0.00136663 0.00105465
90000 0.00143378 0.0010452
91000 0.00133544 0.00103845
92000 0.00139666 0.00102909
93000 0.00136866 0.00101852
94000 0.00128806 0.00101099
95000 0.00128467 0.00100046
96000 0.00143458 0.00100132
97000 0.00127698 0.00100343
98000 0.00148988 0.00101563
99000 0.00143761 0.00100681
