0 1.00004 0
1000 1.00007 3.09568e-05
2000 1.00016 8.74783e-05
3000 0.999947 0.000221268
4000 0.999961 0.000171935
5000 0.999994 0.000144353
6000 1.00003 0.000126849
7000 1.00006 0.000114724
8000 1.00004 0.000104288
9000 1.00006 9.56763e-05
10000 1.00001 9.91118e-05
11000 0.999976 9.66214e-05
12000 0.999957 9.09216e-05
13000 0.999997 9.33322e-05
14000 0.999968 9.15473e-05
15000 0.999989 8.8054e-05
16000 0.999964 8.64024e-05
17000 0.999963 8.14673e-05
18000 0.999947 7.87491e-05
19000 0.999944 7.47508e-05
20000 0.999909 7.92385e-05
21000 0.999901 7.59488e-05
22000 0.999925 7.63654e-05
23000 0.999958 8.01764e-05
24000 0.999963 7.71019e-05
25000 0.999947 7.57861e-05
26000 0.999969 7.60228e-05
27000 0.999974 7.3442e-05
28000 0.999971 7.09187e-05
29000 0.99998 6.90779e-05
30000 0.999975 6.70226e-05
31000 0.999987 6.59435e-05
32000 0.999965 6.73753e-05
33000 0.999956 6.59538e-05
34000 0.999954 6.40858e-05
35000 0.999952 6.23036e-05
36000 0.999931 6.41665e-05
37000 0.999921 6.32357e-05
38000 0.999927 6.18705e-05
39000 0.999944 6.24783e-05
40000 0.999954 6.18186e-05
41000 0.999954 6.03288e-05
42000 0.999956 5.8942e-05
43000 0.999949 5.79666e-05
44000 0.999966 5.90663e-05
45000 0.999971 5.79504e-05
46000 0.999975 5.68463e-05
47000 0.999989 5.74956e-05
48000 0.99999 5.63246e-05
49000 0.999981 5.58965e-05
50000 0.999996 5.6754e-05
51000 0.999984 5.69123e-05
52000 0.999987 5.59085e-05
53000 0.999988 5.48694e-05
54000 0.999991 5.39349e-05
55000 0.999984 5.34873e-05
56000 0.999985 5.2558e-05
57000 0.99998 5.18809e-05
58000 0.999969 5.20898e-05
59000 0.999977 5.17235e-05
60000 0.999979 5.09372e-05
61000 0.99998 5.0123e-05
62000 0.999975 4.95603e-05
63000 0.999989 5.07339e-05
64000 0.999999 5.07782e-05
65000 0.999995 5.01286e-05
66000 1 4.99183e-05
67000 1.00001 4.94737e-05
68000 0.999997 5.00303e-05
69000 0.999987 5.02846e-05
70000 0.999985 4.96188e-05
71000 0.999985 4.8927e-05
72000 0.999981 4.83924e-05
73000 0.999973 4.83842e-05
74000 0.999965 4.84308e-05
75000 0.999962 4.78682e-05
76000 0.999957 4.75672e-05
77000 0.999952 4.71831e-05
78000 0.999951 4.65918e-05
79000 0.999951 4.60127e-05
80000 0.999948 4.54876e-05
81000 0.999943 4.52618e-05
82000 0.999939 4.48701e-05
83000 0.999941 4.43674e-05
84000 0.999946 4.40845e-05
85000 0.999941 4.3834e-05
86000 0.999941 4.33274e-05
87000 0.999939 4.28734e-05
88000 0.99994 4.23974e-05
89000 0.99993 4.29876e-05
90000 0.999942 4.40942e-05
91000 0.999935 4.41781e-05
92000 0.999929 4.40404e-05
93000 0.999934 4.37915e-05
94000 0.999933 4.3336e-05
95000 0.999939 4.33656e-05
96000 0.999941 4.29553e-05
97000 0.99995 4.35123e-05
98000 0.999949 4.30917e-05
99000 0.999951 4.27141e-05
