1 1.52118 0
2 1.50178 0.0194013
3 1.5144 0.0168725
4 1.49329 0.024244
5 1.49274 0.0187876
6 1.49936 0.01671
7 1.50158 0.0142956
8 1.50646 0.0133069
9 1.50507 0.0118179
10 1.49866 0.0123574
11 1.49709 0.0112887
12 1.49783 0.0103318
13 1.49959 0.0096663
14 1.50157 0.00916463
15 1.504 0.00887174
16 1.50751 0.00900893
17 1.50756 0.00846262
18 1.50431 0.00861595
19 1.5031 0.00823891
20 1.5034 0.00782191
21 1.50462 0.00753926
22 1.50366 0.00725257
23 1.50401 0.00693869
24 1.50412 0.00664419
25 1.50345 0.00640799
26 1.50511 0.00637864
27 1.50367 0.00630487
28 1.50349 0.00607813
29 1.50327 0.0058692
30 1.50338 0.00567133
31 1.50254 0.00554918
32 1.50417 0.00561302
33 1.50521 0.00553942
34 1.50433 0.00544617
35 1.50362 0.00533451
36 1.5031 0.00521104
37 1.50329 0.00507196
38 1.50322 0.00493711
39 1.50316 0.00480929
40 1.50267 0.00471334
41 1.50398 0.0047803
42 1.50392 0.00466549
43 1.50454 0.00459763
44 1.50514 0.00453207
45 1.50467 0.0044545
46 1.50388 0.00442889
47 1.50515 0.00451672
48 1.50445 0.00447674
49 1.50264 0.00474364
50 1.50363 0.00475239
51 1.50337 0.00466571
52 1.50222 0.00471731
53 1.50213 0.00462834
54 1.5023 0.00454512
55 1.50269 0.00447872
56 1.50372 0.00451652
57 1.50352 0.0044411
58 1.50315 0.00437898
59 1.50323 0.0043047
60 1.50286 0.0042484
61 1.50349 0.00422594
62 1.50373 0.00416435
63 1.50416 0.00411989
64 1.50324 0.00415863
65 1.50294 0.00410515
66 1.50296 0.00404255
67 1.50209 0.00407549
68 1.50251 0.00403645
69 1.50303 0.00401201
70 1.5032 0.00395806
71 1.5033 0.00390304
72 1.50311 0.00385323
73 1.50341 0.00381235
74 1.50389 0.00379076
75 1.50376 0.00374232
76 1.5039 0.00369572
77 1.50388 0.00364747
78 1.50301 0.00370345
79 1.5027 0.00366932
80 1.50314 0.00364871
81 1.50237 0.00368388
82 1.50231 0.0036391
83 1.50125 0.00374865
84 1.50098 0.00371391
85 1.50101 0.0036701
86 1.50116 0.00363044
87 1.50167 0.00362469
88 1.50064 0.00372876
89 1.50016 0.00371837
90 1.50049 0.00369137
91 1.50029 0.00365574
92 1.49959 0.00368329
93 1.49892 0.00370479
94 1.49885 0.00366578
95 1.49898 0.00362932
96 1.49948 0.00362581
97 1.50007 0.00363691
98 1.4999 0.00360383
99 1.50021 0.00358047
100 1.50045 0.00355294
