1 4.96821 0
2 5.03285 0.0646469
3 5.06059 0.0464992
4 5.03461 0.041903
5 5.03964 0.0328456
6 5.07176 0.0418429
7 5.04093 0.0469166
8 5.04955 0.0415358
9 5.02086 0.0465275
10 5.01852 0.0416813
11 5.01088 0.0384677
12 4.99205 0.0398497
13 4.99432 0.0367266
14 4.99922 0.0343537
15 5.01208 0.0344709
16 5.00433 0.0331625
17 5.00411 0.0311515
18 4.99327 0.031306
19 4.99415 0.0296255
20 5.0082 0.0314252
21 5.00135 0.0306676
22 4.99446 0.0300414
23 4.99194 0.0288153
24 4.9844 0.0286012
25 4.98232 0.0275118
26 4.97966 0.026566
27 4.98608 0.0263557
28 4.98708 0.0254167
29 4.99562 0.0259687
30 4.99497 0.0250966
31 4.9974 0.0243955
32 4.99628 0.0236477
33 4.99176 0.0233601
34 4.99342 0.0227231
35 4.9885 0.0226069
36 4.98773 0.0219834
37 4.99219 0.0218413
38 4.99082 0.0213027
39 4.9893 0.0208051
40 4.98928 0.0202783
41 4.98532 0.0201702
42 4.98501 0.0196865
43 4.98279 0.0193515
44 4.97935 0.0192168
45 4.98002 0.0187967
46 4.97749 0.0185555
47 4.97635 0.0181924
48 4.9773 0.0178344
49 4.98074 0.0178038
50 4.98619 0.018273
51 4.98734 0.017948
52 4.98832 0.0176271
53 4.9882 0.0172917
54 4.98907 0.0169905
55 4.99194 0.0169249
56 4.98913 0.0168568
57 4.98752 0.0166366
58 4.98929 0.0164431
59 4.98745 0.0162669
60 4.98678 0.0160075
61 4.98892 0.0158879
62 4.99184 0.0158998
63 4.99216 0.0156487
64 4.99162 0.0154117
65 4.99476 0.0154952
66 4.99241 0.0154383
67 4.99321 0.0152268
68 4.9928 0.0150068
69 4.99428 0.0148625
70 4.99672 0.0148495
71 4.99592 0.0146608
72 4.99466 0.0145105
73 4.99343 0.0143625
74 4.99335 0.0141674
75 4.99176 0.0140671
76 4.99204 0.0138837
77 4.99227 0.013704
78 4.98989 0.0137337
79 4.98833 0.0136486
80 4.98763 0.0134951
81 4.98828 0.0133437
82 4.98521 0.013533
83 4.9847 0.0133786
84 4.98498 0.0132214
85 4.98286 0.0132371
86 4.9837 0.0131096
87 4.98376 0.0129582
88 4.98254 0.0128686
89 4.98442 0.0128623
90 4.98285 0.0128152
91 4.98052 0.0128865
92 4.98008 0.0127534
93 4.98116 0.0126622
94 4.98084 0.012531
95 4.98072 0.0123989
96 4.9808 0.0122693
97 4.97821 0.0124143
98 4.97779 0.0122941
99 4.97879 0.0122097
100 4.97862 0.0120881
