1 4.84816 0
2 4.87017 0.0220041
3 4.92159 0.0529745
4 4.94483 0.0440824
5 4.99864 0.0637246
6 4.99369 0.0522657
7 4.971 0.0496606
8 4.96103 0.0441474
9 4.95983 0.0389527
10 4.97467 0.0378693
11 4.9829 0.035227
12 5.00118 0.0369904
13 4.98951 0.0359724
14 4.98912 0.0333062
15 4.97389 0.0345452
16 4.97474 0.0323253
17 4.97778 0.0305163
18 4.97084 0.0295969
19 4.97276 0.0280615
20 4.97522 0.0267352
21 4.98298 0.0265877
22 4.97628 0.026221
23 4.9853 0.0266288
24 4.99221 0.0264144
25 4.99594 0.0256087
26 4.9963 0.0246066
27 4.98739 0.0252962
28 4.98288 0.0247912
29 4.98861 0.0245976
30 4.98874 0.023764
31 4.99296 0.023369
32 4.98946 0.0228967
33 4.98741 0.0222869
34 4.98709 0.0216238
35 4.98853 0.0210464
36 4.98417 0.0209136
37 4.98753 0.020616
38 4.98242 0.0207065
39 4.98251 0.0201688
40 4.98661 0.0200812
41 4.99029 0.0199289
42 4.99418 0.019832
43 4.99892 0.0199387
44 4.99465 0.0199436
45 4.99208 0.0196643
46 4.98985 0.0193602
47 4.99351 0.0192932
48 4.99413 0.0188972
49 4.99665 0.0186784
50 5.00123 0.0188657
51 5.00121 0.0184921
52 4.99584 0.0189111
53 4.99282 0.018795
54 4.9907 0.0185652
55 4.99171 0.0182526
56 4.99189 0.0179246
57 4.98783 0.0180705
58 4.98315 0.0183621
59 4.98228 0.0180693
60 4.98591 0.0181335
61 4.98715 0.017877
62 4.98859 0.0176446
63 4.99067 0.0174871
64 4.99496 0.017737
65 4.99371 0.0175067
66 4.99536 0.0173188
67 4.9957 0.0170617
68 4.99466 0.016841
69 4.99168 0.0168601
70 4.99078 0.0166419
71 4.98989 0.0164302
72 4.98918 0.0162158
73 4.98707 0.0161305
74 4.98677 0.0159139
75 4.98502 0.0157979
76 4.98809 0.0158886
77 4.98859 0.0156887
78 4.98944 0.0155097
79 4.99231 0.0155798
80 4.99142 0.0154095
81 4.99289 0.0152887
82 4.99208 0.0151231
83 4.9913 0.0149599
84 4.99206 0.0148002
85 4.99033 0.0147275
86 4.99368 0.014937
87 4.99638 0.015009
88 4.99577 0.0148502
89 4.99662 0.0147073
90 4.99492 0.014642
91 4.9942 0.0144982
92 4.99292 0.0143963
93 4.99483 0.0143674
94 4.99169 0.0145565
95 4.99208 0.0144077
96 4.99317 0.0142988
97 4.99273 0.0141576
98 4.99305 0.0140163
99 4.99334 0.0138768
100 4.99474 0.0138093
